start_time,exit_status,mean_qscore_template,sequence_length_template,mean_qscore_complement,sequence_length_complement,mean_qscore_2d,sequence_length_2d,run_id
3087.743,S_OK,,,,,9.410,3074,f9af78a208e192d69dba03a4542d58a9605309fc
2626.348,S_OK,,,,,11.916,1080,f9af78a208e192d69dba03a4542d58a9605309fc
3049.230,S_OK,,,,,12.816,1160,f9af78a208e192d69dba03a4542d58a9605309fc
2358.587,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2315.338,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3267.761,S_OK,,,,,12.458,4264,f9af78a208e192d69dba03a4542d58a9605309fc
2840.284,S_OK,,,,,12.360,728,f9af78a208e192d69dba03a4542d58a9605309fc
2442.792,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2660.280,S_OK,,,,,11.836,771,f9af78a208e192d69dba03a4542d58a9605309fc
2602.293,2D basecall failed quality filters,,,,,8.237,548,f9af78a208e192d69dba03a4542d58a9605309fc
2984.259,S_OK,,,,,11.237,1422,f9af78a208e192d69dba03a4542d58a9605309fc
2921.169,S_OK,,,,,11.606,2907,f9af78a208e192d69dba03a4542d58a9605309fc
2714.893,S_OK,,,,,15.305,923,f9af78a208e192d69dba03a4542d58a9605309fc
2874.984,S_OK,,,,,13.882,2594,f9af78a208e192d69dba03a4542d58a9605309fc
3394.864,2D basecall failed quality filters,,,,,8.081,509,f9af78a208e192d69dba03a4542d58a9605309fc
2999.011,2D basecall failed quality filters,,,,,7.148,1256,f9af78a208e192d69dba03a4542d58a9605309fc
3052.047,S_OK,,,,,9.468,559,f9af78a208e192d69dba03a4542d58a9605309fc
2608.858,S_OK,,,,,10.421,3394,f9af78a208e192d69dba03a4542d58a9605309fc
2708.753,S_OK,,,,,13.119,762,f9af78a208e192d69dba03a4542d58a9605309fc
2337.577,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2101.710,2D basecall failed quality filters,,,,,8.742,3912,f9af78a208e192d69dba03a4542d58a9605309fc
2323.365,2D basecall failed quality filters,,,,,7.847,644,f9af78a208e192d69dba03a4542d58a9605309fc
2525.249,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2228.055,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2099.635,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2341.235,S_OK,,,,,9.795,890,f9af78a208e192d69dba03a4542d58a9605309fc
3237.615,S_OK,,,,,10.016,1025,f9af78a208e192d69dba03a4542d58a9605309fc
2894.386,S_OK,,,,,11.455,1525,f9af78a208e192d69dba03a4542d58a9605309fc
2740.438,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2170.195,S_OK,,,,,9.666,5448,f9af78a208e192d69dba03a4542d58a9605309fc
2581.657,S_OK,,,,,12.808,4135,f9af78a208e192d69dba03a4542d58a9605309fc
1922.241,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2609.026,S_OK,,,,,13.116,1350,f9af78a208e192d69dba03a4542d58a9605309fc
2215.992,S_OK,,,,,14.089,1664,f9af78a208e192d69dba03a4542d58a9605309fc
2789.206,2D basecall failed quality filters,,,,,7.700,873,f9af78a208e192d69dba03a4542d58a9605309fc
2249.318,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2527.653,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2243.722,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2376.415,S_OK,,,,,12.333,771,f9af78a208e192d69dba03a4542d58a9605309fc
2055.771,2D basecall failed quality filters,,,,,7.782,1856,f9af78a208e192d69dba03a4542d58a9605309fc
2993.631,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3391.181,S_OK,,,,,13.452,1078,f9af78a208e192d69dba03a4542d58a9605309fc
2995.135,S_OK,,,,,13.749,1866,f9af78a208e192d69dba03a4542d58a9605309fc
2237.563,S_OK,,,,,11.506,1181,f9af78a208e192d69dba03a4542d58a9605309fc
3179.131,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2042.989,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2848.327,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2798.671,S_OK,,,,,10.765,2516,f9af78a208e192d69dba03a4542d58a9605309fc
2114.802,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3140.853,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2034.320,S_OK,,,,,11.924,3825,f9af78a208e192d69dba03a4542d58a9605309fc
2842.178,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3268.097,S_OK,,,,,10.247,1265,f9af78a208e192d69dba03a4542d58a9605309fc
2609.308,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2543.211,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2435.030,S_OK,,,,,13.074,2681,f9af78a208e192d69dba03a4542d58a9605309fc
2068.985,2D basecall failed quality filters,,,,,7.197,1500,f9af78a208e192d69dba03a4542d58a9605309fc
2306.818,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3191.352,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2923.568,2D basecall failed quality filters,,,,,8.037,478,f9af78a208e192d69dba03a4542d58a9605309fc
3170.643,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2292.722,2D basecall failed quality filters,,,,,7.714,4173,f9af78a208e192d69dba03a4542d58a9605309fc
3309.741,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2178.943,2D basecall failed quality filters,,,,,7.754,1046,f9af78a208e192d69dba03a4542d58a9605309fc
2326.960,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2955.777,2D basecall failed quality filters,,,,,7.389,6007,f9af78a208e192d69dba03a4542d58a9605309fc
2186.084,S_OK,,,,,11.449,1148,f9af78a208e192d69dba03a4542d58a9605309fc
2366.954,2D basecall failed quality filters,,,,,7.177,2052,f9af78a208e192d69dba03a4542d58a9605309fc
2503.888,S_OK,,,,,9.344,593,f9af78a208e192d69dba03a4542d58a9605309fc
2832.141,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2434.923,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3220.952,S_OK,,,,,12.340,2843,f9af78a208e192d69dba03a4542d58a9605309fc
2630.052,S_OK,,,,,9.494,933,f9af78a208e192d69dba03a4542d58a9605309fc
3187.525,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3319.863,2D basecall failed quality filters,,,,,7.480,1542,f9af78a208e192d69dba03a4542d58a9605309fc
2974.796,S_OK,,,,,12.158,1737,f9af78a208e192d69dba03a4542d58a9605309fc
2616.864,S_OK,,,,,10.218,679,f9af78a208e192d69dba03a4542d58a9605309fc
2281.012,2D basecall failed quality filters,,,,,7.363,1199,f9af78a208e192d69dba03a4542d58a9605309fc
3243.970,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2895.448,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3168.679,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2451.733,S_OK,,,,,11.758,1255,f9af78a208e192d69dba03a4542d58a9605309fc
3088.186,2D basecall failed quality filters,,,,,7.233,1846,f9af78a208e192d69dba03a4542d58a9605309fc
2087.323,S_OK,,,,,11.424,4287,f9af78a208e192d69dba03a4542d58a9605309fc
2626.379,2D basecall failed quality filters,,,,,7.792,2141,f9af78a208e192d69dba03a4542d58a9605309fc
2860.204,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2750.340,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2511.543,S_OK,,,,,9.114,1328,f9af78a208e192d69dba03a4542d58a9605309fc
2660.978,S_OK,,,,,10.817,1634,f9af78a208e192d69dba03a4542d58a9605309fc
3125.420,2D basecall failed quality filters,,,,,8.494,1540,f9af78a208e192d69dba03a4542d58a9605309fc
2080.724,S_OK,,,,,12.212,4684,f9af78a208e192d69dba03a4542d58a9605309fc
3131.425,2D basecall failed quality filters,,,,,6.915,692,f9af78a208e192d69dba03a4542d58a9605309fc
2649.921,S_OK,,,,,10.019,3344,f9af78a208e192d69dba03a4542d58a9605309fc
2467.014,S_OK,,,,,9.639,2555,f9af78a208e192d69dba03a4542d58a9605309fc
3147.435,S_OK,,,,,10.963,1611,f9af78a208e192d69dba03a4542d58a9605309fc
2762.376,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3225.445,S_OK,,,,,12.049,1611,f9af78a208e192d69dba03a4542d58a9605309fc
2053.666,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3049.622,S_OK,,,,,9.679,931,f9af78a208e192d69dba03a4542d58a9605309fc
3075.006,S_OK,,,,,13.065,2740,f9af78a208e192d69dba03a4542d58a9605309fc
3199.768,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2658.772,S_OK,,,,,11.154,3411,f9af78a208e192d69dba03a4542d58a9605309fc
3093.114,S_OK,,,,,9.069,1377,f9af78a208e192d69dba03a4542d58a9605309fc
3356.646,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3215.564,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3237.733,S_OK,,,,,12.111,2673,f9af78a208e192d69dba03a4542d58a9605309fc
2200.014,S_OK,,,,,11.062,1098,f9af78a208e192d69dba03a4542d58a9605309fc
2671.812,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2628.674,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2780.271,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2148.877,S_OK,,,,,11.582,1468,f9af78a208e192d69dba03a4542d58a9605309fc
3377.215,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2202.051,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2182.980,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2770.161,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3293.445,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2969.233,2D basecall failed quality filters,,,,,6.747,1198,f9af78a208e192d69dba03a4542d58a9605309fc
2603.440,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2711.116,S_OK,,,,,14.087,2635,f9af78a208e192d69dba03a4542d58a9605309fc
2799.789,S_OK,,,,,12.295,2111,f9af78a208e192d69dba03a4542d58a9605309fc
3248.611,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3346.740,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2288.523,S_OK,,,,,13.574,2704,f9af78a208e192d69dba03a4542d58a9605309fc
3060.135,S_OK,,,,,11.875,2105,f9af78a208e192d69dba03a4542d58a9605309fc
2361.110,S_OK,,,,,11.430,2766,f9af78a208e192d69dba03a4542d58a9605309fc
2569.964,S_OK,,,,,11.173,1475,f9af78a208e192d69dba03a4542d58a9605309fc
2709.526,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3148.012,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3212.989,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3261.142,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3043.859,2D basecall failed quality filters,,,,,7.403,1971,f9af78a208e192d69dba03a4542d58a9605309fc
2935.241,2D basecall failed quality filters,,,,,8.479,565,f9af78a208e192d69dba03a4542d58a9605309fc
2851.186,2D basecall failed quality filters,,,,,7.290,1751,f9af78a208e192d69dba03a4542d58a9605309fc
2232.839,2D basecall failed quality filters,,,,,7.394,1259,f9af78a208e192d69dba03a4542d58a9605309fc
2208.220,S_OK,,,,,9.890,2339,f9af78a208e192d69dba03a4542d58a9605309fc
2972.486,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2760.881,2D basecall failed quality filters,,,,,7.491,763,f9af78a208e192d69dba03a4542d58a9605309fc
2958.411,2D basecall failed quality filters,,,,,8.452,2030,f9af78a208e192d69dba03a4542d58a9605309fc
2210.590,S_OK,,,,,11.943,835,f9af78a208e192d69dba03a4542d58a9605309fc
3006.901,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3044.376,S_OK,,,,,12.956,1206,f9af78a208e192d69dba03a4542d58a9605309fc
2775.298,2D basecall failed quality filters,,,,,8.074,1947,f9af78a208e192d69dba03a4542d58a9605309fc
2287.399,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2947.995,2D basecall failed quality filters,,,,,6.747,1539,f9af78a208e192d69dba03a4542d58a9605309fc
2317.839,S_OK,,,,,12.686,5687,f9af78a208e192d69dba03a4542d58a9605309fc
2936.343,2D basecall failed quality filters,,,,,6.812,921,f9af78a208e192d69dba03a4542d58a9605309fc
2818.996,S_OK,,,,,10.139,2016,f9af78a208e192d69dba03a4542d58a9605309fc
3129.811,S_OK,,,,,12.057,1078,f9af78a208e192d69dba03a4542d58a9605309fc
2208.622,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2359.206,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2902.660,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2911.297,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3122.155,S_OK,,,,,12.030,2867,f9af78a208e192d69dba03a4542d58a9605309fc
2075.179,S_OK,,,,,9.463,3171,f9af78a208e192d69dba03a4542d58a9605309fc
3280.229,S_OK,,,,,9.292,797,f9af78a208e192d69dba03a4542d58a9605309fc
3234.521,S_OK,,,,,11.552,664,f9af78a208e192d69dba03a4542d58a9605309fc
2883.048,S_OK,,,,,9.450,2992,f9af78a208e192d69dba03a4542d58a9605309fc
2113.377,S_OK,,,,,11.750,3434,f9af78a208e192d69dba03a4542d58a9605309fc
2069.298,2D basecall failed quality filters,,,,,8.945,3718,f9af78a208e192d69dba03a4542d58a9605309fc
2290.251,S_OK,,,,,11.665,674,f9af78a208e192d69dba03a4542d58a9605309fc
2068.434,S_OK,,,,,11.175,768,f9af78a208e192d69dba03a4542d58a9605309fc
2302.827,S_OK,,,,,11.445,7105,f9af78a208e192d69dba03a4542d58a9605309fc
3040.255,2D basecall failed quality filters,,,,,8.839,2612,f9af78a208e192d69dba03a4542d58a9605309fc
3287.055,2D basecall failed quality filters,,,,,6.964,4181,f9af78a208e192d69dba03a4542d58a9605309fc
2770.097,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3072.740,S_OK,,,,,12.446,822,f9af78a208e192d69dba03a4542d58a9605309fc
2085.406,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2107.854,2D basecall failed quality filters,,,,,7.090,1469,f9af78a208e192d69dba03a4542d58a9605309fc
2727.946,S_OK,,,,,12.367,1059,f9af78a208e192d69dba03a4542d58a9605309fc
2315.823,S_OK,,,,,12.994,1151,f9af78a208e192d69dba03a4542d58a9605309fc
2518.252,S_OK,,,,,13.292,2671,f9af78a208e192d69dba03a4542d58a9605309fc
3230.070,2D basecall failed quality filters,,,,,6.487,1982,f9af78a208e192d69dba03a4542d58a9605309fc
2584.479,2D basecall failed quality filters,,,,,7.462,2053,f9af78a208e192d69dba03a4542d58a9605309fc
2678.931,S_OK,,,,,9.793,3525,f9af78a208e192d69dba03a4542d58a9605309fc
2683.223,2D basecall failed quality filters,,,,,7.440,1205,f9af78a208e192d69dba03a4542d58a9605309fc
2839.902,S_OK,,,,,10.409,4373,f9af78a208e192d69dba03a4542d58a9605309fc
2896.925,2D basecall failed quality filters,,,,,7.089,1452,f9af78a208e192d69dba03a4542d58a9605309fc
2094.771,2D basecall failed quality filters,,,,,7.994,2026,f9af78a208e192d69dba03a4542d58a9605309fc
3107.508,2D basecall failed quality filters,,,,,8.147,3051,f9af78a208e192d69dba03a4542d58a9605309fc
2847.650,S_OK,,,,,10.036,1207,f9af78a208e192d69dba03a4542d58a9605309fc
2664.496,S_OK,,,,,10.536,740,f9af78a208e192d69dba03a4542d58a9605309fc
3031.473,2D basecall failed quality filters,,,,,8.337,1763,f9af78a208e192d69dba03a4542d58a9605309fc
3032.199,S_OK,,,,,12.749,2409,f9af78a208e192d69dba03a4542d58a9605309fc
3020.684,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3194.564,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3286.141,2D basecall failed quality filters,,,,,7.355,446,f9af78a208e192d69dba03a4542d58a9605309fc
2827.603,S_OK,,,,,13.766,2230,f9af78a208e192d69dba03a4542d58a9605309fc
2317.131,S_OK,,,,,10.446,4509,f9af78a208e192d69dba03a4542d58a9605309fc
3282.286,S_OK,,,,,9.160,1988,f9af78a208e192d69dba03a4542d58a9605309fc
2260.583,S_OK,,,,,13.184,1380,f9af78a208e192d69dba03a4542d58a9605309fc
3034.459,S_OK,,,,,13.024,5538,f9af78a208e192d69dba03a4542d58a9605309fc
2342.960,2D basecall failed quality filters,,,,,6.886,546,f9af78a208e192d69dba03a4542d58a9605309fc
2903.060,S_OK,,,,,13.526,854,f9af78a208e192d69dba03a4542d58a9605309fc
2264.479,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2980.508,S_OK,,,,,11.756,1743,f9af78a208e192d69dba03a4542d58a9605309fc
2298.861,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2680.261,S_OK,,,,,14.388,2657,f9af78a208e192d69dba03a4542d58a9605309fc
3130.555,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2149.775,S_OK,,,,,9.617,627,f9af78a208e192d69dba03a4542d58a9605309fc
2126.275,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2446.289,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3066.157,2D basecall failed quality filters,,,,,8.840,589,f9af78a208e192d69dba03a4542d58a9605309fc
3290.258,2D basecall failed quality filters,,,,,7.680,1233,f9af78a208e192d69dba03a4542d58a9605309fc
2881.867,S_OK,,,,,11.711,1181,f9af78a208e192d69dba03a4542d58a9605309fc
2636.565,S_OK,,,,,13.518,757,f9af78a208e192d69dba03a4542d58a9605309fc
3361.321,S_OK,,,,,13.062,3362,f9af78a208e192d69dba03a4542d58a9605309fc
2105.446,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2668.131,S_OK,,,,,10.076,1774,f9af78a208e192d69dba03a4542d58a9605309fc
3241.199,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2083.789,S_OK,,,,,10.329,1178,f9af78a208e192d69dba03a4542d58a9605309fc
2794.473,2D basecall failed quality filters,,,,,6.175,1060,f9af78a208e192d69dba03a4542d58a9605309fc
3258.443,S_OK,,,,,12.563,1158,f9af78a208e192d69dba03a4542d58a9605309fc
2851.924,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3217.905,2D basecall failed quality filters,,,,,6.374,836,f9af78a208e192d69dba03a4542d58a9605309fc
3152.286,S_OK,,,,,12.799,2385,f9af78a208e192d69dba03a4542d58a9605309fc
2737.887,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2402.010,S_OK,,,,,12.116,828,f9af78a208e192d69dba03a4542d58a9605309fc
3034.341,2D basecall failed quality filters,,,,,7.801,912,f9af78a208e192d69dba03a4542d58a9605309fc
2623.072,S_OK,,,,,13.752,1860,f9af78a208e192d69dba03a4542d58a9605309fc
2238.885,2D basecall failed quality filters,,,,,6.648,1949,f9af78a208e192d69dba03a4542d58a9605309fc
3075.916,2D basecall failed quality filters,,,,,6.098,1972,f9af78a208e192d69dba03a4542d58a9605309fc
2305.395,S_OK,,,,,10.105,1847,f9af78a208e192d69dba03a4542d58a9605309fc
2305.248,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3326.254,2D basecall failed quality filters,,,,,6.906,924,f9af78a208e192d69dba03a4542d58a9605309fc
3303.001,S_OK,,,,,9.389,786,f9af78a208e192d69dba03a4542d58a9605309fc
2368.224,S_OK,,,,,11.331,1177,f9af78a208e192d69dba03a4542d58a9605309fc
2083.766,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2481.211,S_OK,,,,,12.191,858,f9af78a208e192d69dba03a4542d58a9605309fc
2551.834,S_OK,,,,,13.916,726,f9af78a208e192d69dba03a4542d58a9605309fc
2787.241,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2553.959,S_OK,,,,,12.212,7270,f9af78a208e192d69dba03a4542d58a9605309fc
3054.247,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3158.645,2D basecall failed quality filters,,,,,8.922,459,f9af78a208e192d69dba03a4542d58a9605309fc
2484.771,S_OK,,,,,9.659,3329,f9af78a208e192d69dba03a4542d58a9605309fc
3213.674,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2214.945,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2708.467,2D basecall failed quality filters,,,,,7.852,3719,f9af78a208e192d69dba03a4542d58a9605309fc
2218.791,2D basecall failed quality filters,,,,,7.639,2228,f9af78a208e192d69dba03a4542d58a9605309fc
3035.768,S_OK,,,,,10.295,4170,f9af78a208e192d69dba03a4542d58a9605309fc
3095.705,2D basecall failed quality filters,,,,,8.844,526,f9af78a208e192d69dba03a4542d58a9605309fc
3327.706,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2924.660,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3255.329,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2581.655,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2750.401,2D basecall failed quality filters,,,,,8.343,1671,f9af78a208e192d69dba03a4542d58a9605309fc
3089.179,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3190.658,S_OK,,,,,12.578,4339,f9af78a208e192d69dba03a4542d58a9605309fc
2663.173,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2910.526,2D basecall failed quality filters,,,,,8.647,3472,f9af78a208e192d69dba03a4542d58a9605309fc
3078.573,S_OK,,,,,11.444,1183,f9af78a208e192d69dba03a4542d58a9605309fc
3146.540,S_OK,,,,,9.334,6840,f9af78a208e192d69dba03a4542d58a9605309fc
2861.504,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2548.989,S_OK,,,,,13.103,6260,f9af78a208e192d69dba03a4542d58a9605309fc
3036.405,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2973.126,S_OK,,,,,11.608,736,f9af78a208e192d69dba03a4542d58a9605309fc
2097.435,2D basecall failed quality filters,,,,,7.387,2003,f9af78a208e192d69dba03a4542d58a9605309fc
2793.120,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3241.593,S_OK,,,,,12.209,1007,f9af78a208e192d69dba03a4542d58a9605309fc
2679.082,2D basecall failed quality filters,,,,,6.255,4038,f9af78a208e192d69dba03a4542d58a9605309fc
2108.943,S_OK,,,,,9.315,1592,f9af78a208e192d69dba03a4542d58a9605309fc
2824.289,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2674.749,S_OK,,,,,11.551,3483,f9af78a208e192d69dba03a4542d58a9605309fc
3250.825,S_OK,,,,,12.260,801,f9af78a208e192d69dba03a4542d58a9605309fc
3333.479,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2292.082,S_OK,,,,,11.432,1453,f9af78a208e192d69dba03a4542d58a9605309fc
2865.345,S_OK,,,,,12.116,1130,f9af78a208e192d69dba03a4542d58a9605309fc
3215.401,S_OK,,,,,11.062,1903,f9af78a208e192d69dba03a4542d58a9605309fc
2454.535,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2168.805,S_OK,,,,,12.311,2218,f9af78a208e192d69dba03a4542d58a9605309fc
2749.927,S_OK,,,,,10.702,4837,f9af78a208e192d69dba03a4542d58a9605309fc
2201.414,S_OK,,,,,10.795,781,f9af78a208e192d69dba03a4542d58a9605309fc
3212.224,2D basecall failed quality filters,,,,,7.149,1190,f9af78a208e192d69dba03a4542d58a9605309fc
3003.090,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2439.628,2D basecall failed quality filters,,,,,6.193,680,f9af78a208e192d69dba03a4542d58a9605309fc
2382.353,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3047.800,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3342.758,S_OK,,,,,10.847,1939,f9af78a208e192d69dba03a4542d58a9605309fc
3174.759,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2590.311,S_OK,,,,,9.938,3312,f9af78a208e192d69dba03a4542d58a9605309fc
2220.096,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3280.367,S_OK,,,,,12.277,774,f9af78a208e192d69dba03a4542d58a9605309fc
3086.537,S_OK,,,,,13.467,1060,f9af78a208e192d69dba03a4542d58a9605309fc
2586.033,S_OK,,,,,11.994,2687,f9af78a208e192d69dba03a4542d58a9605309fc
3107.260,S_OK,,,,,9.495,1415,f9af78a208e192d69dba03a4542d58a9605309fc
2725.664,S_OK,,,,,9.372,811,f9af78a208e192d69dba03a4542d58a9605309fc
3290.566,S_OK,,,,,11.812,1674,f9af78a208e192d69dba03a4542d58a9605309fc
2387.410,S_OK,,,,,12.960,2733,f9af78a208e192d69dba03a4542d58a9605309fc
3188.280,S_OK,,,,,11.197,2750,f9af78a208e192d69dba03a4542d58a9605309fc
2485.684,2D basecall failed quality filters,,,,,8.988,2859,f9af78a208e192d69dba03a4542d58a9605309fc
2126.917,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2985.315,S_OK,,,,,11.004,1768,f9af78a208e192d69dba03a4542d58a9605309fc
3376.926,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3120.460,S_OK,,,,,11.787,915,f9af78a208e192d69dba03a4542d58a9605309fc
2878.452,S_OK,,,,,11.544,1049,f9af78a208e192d69dba03a4542d58a9605309fc
3149.787,S_OK,,,,,10.999,1180,f9af78a208e192d69dba03a4542d58a9605309fc
2839.315,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2731.450,S_OK,,,,,10.638,725,f9af78a208e192d69dba03a4542d58a9605309fc
3215.417,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
2878.508,2D basecall failed quality filters,,,,,8.275,1840,f9af78a208e192d69dba03a4542d58a9605309fc
2706.001,S_OK,,,,,12.829,4319,f9af78a208e192d69dba03a4542d58a9605309fc
3248.138,S_OK,,,,,12.245,3893,f9af78a208e192d69dba03a4542d58a9605309fc
